time,pixel_shift,can_v_kmh,gps_v_kmh,Vision_v_kmh
1861.263583,0.26693961024284363,103.34684104801264,103.11811567585731,114.92719848281446
1861.313582,0.041258662939071655,103.26584842548459,103.05705672727377,114.89774700471062
1861.363589,0.2498132735490799,103.2636131915199,102.99596478838338,114.86899521981985
1861.4135919999999,0.3289363980293274,103.1250775227655,102.9348630745873,114.84155322343426
1861.463581,0.006413711234927177,103.07225498444059,102.87376624824432,114.81571153962952
1861.513581,0.20896533131599426,103.01409237471866,102.81268652798606,114.79391896899335
1861.563586,0.06757362186908722,102.99866084291577,102.75159336723259,114.77503046486723
1861.613587,0.2104366570711136,102.89895281280828,102.70595271792526,114.7578787072675
1861.663579,0.24920077621936798,102.84224029705531,102.66250828922105,114.76321849338137
1861.713577,0.00961210671812296,102.9094924941475,102.6190716803577,114.76341630629821
1861.763582,0.006428627762943506,102.80025941317886,102.57562985826718,114.75872325348311
1861.813578,0.005275418050587177,102.6747537864724,102.5321819540782,114.72462585462944
1861.8635729999999,0.02476043999195099,102.75623791594006,102.48874186973006,114.69696678313665
1861.913575,0.1419948786497116,102.77982000379643,102.44530265425323,114.67399548695022
1861.9635859999999,0.05095459148287773,102.6131559774832,102.40185735667772,114.64811875917198
1862.01357,0.01682422123849392,102.56899604224073,102.35840423926177,114.62380613471075
1862.0635809999999,0.0945204496383667,102.58584890214291,102.31497458136778,114.60012691245586
1862.113568,0.05245139077305794,102.55093211586804,102.27152146395183,114.57617120060095
